"ID","TRANSITIVITY","BETWEENNESS","NODE_STRENGTH","EIGENVECTOR"
1,0,0,0.037,0.00890479824791619
2,0,0,0,0.0500827034467723
3,0.635223853168862,48.6261904761905,1.0365,0.739437757324099
4,0.361825625193998,192.920238095238,1.7029,1
5,0.571184486590914,57.6666666666667,0.7406,0.476387676403964
6,0,0,0,0.0500827034467723
7,0.702472073926374,51.75,0.6663,0.461485736371215
8,0.857142857142856,4.53333333333333,0.296,0.175657979206623
9,0.681818181818181,47.7761904761905,0.444,0.290258275628779
10,0.821428571428571,4.26666666666667,0.296,0.175448430203898
11,0.908747223052238,20.6845238095238,0.5921,0.482037103179398
12,0.498866846824714,97.9928571428571,0.8141,0.525952108800225
13,0.518804732846141,86.5130952380952,0.7771,0.500299702258355
14,1.3,0,0.185,0.119386207559663
15,0.714285714285714,2.89166666666667,0.296,0.173541124014854
16,0.425020264793299,45.2333333333333,0.3701,0.177089762277565
17,0.535573122529646,94.6857142857143,0.851,0.565413335252976
18,0,0,0,0.0500827034467723
19,0.851364272549645,13.9678571428571,0.5551,0.462214949788811
20,0,0,0,0.0500827034467723
21,0.683333333333332,67.6011904761905,0.592,0.416283679209444
22,0.848807560661281,43.8511904761905,0.5551,0.445898173757286
23,0.67417433110368,49.6583333333333,0.7774,0.569567829985012
24,0.922280259365994,3.30119047619048,0.5552,0.427993913552677
25,0.722222222222222,23.45,0.333,0.200200253750824
26,1.22863759166345,0,0.2591,0.171482403646614
27,0.588190198272612,59.0178571428572,0.8513,0.582591680139129
28,1,0,0.111,0.0605886606830427
29,0.490115287092111,25.7523809523809,0.8884,0.528781786992971
30,0.839285714285714,12.4,0.296,0.181842430819448
31,1.33333333333333,0.2,0.148,0.101902283024063
32,0.879758867377058,6.70833333333333,0.4442,0.319382391650319
33,0.688888888888888,15.7416666666667,0.37,0.216568087145296
34,0,0,0,0.0500827034467723
35,0.660256410256409,20.9833333333333,0.481,0.296045228680535
36,0.762670924424793,19.8333333333333,0.4071,0.270008935225667
37,0.857142857142857,5.66666666666667,0.259,0.188178394661039
38,1.13333333333333,0,0.222,0.138695408843816
39,0.57021381790598,84.2428571428571,0.7771,0.479166508314873
40,0.594408839271359,48.0833333333333,1.0365,0.711888572015947
