"ID","TRANSITIVITY","BETWEENNESS","NODE_STRENGTH","EIGENVECTOR"
1,0.909090909090908,0,0.5004,0.467158529837805
2,0,0,0,0.034197136037988
3,1.5,0,0.1668,0.178458129656181
4,1.3248950209958,0,0.3334,0.295305642196862
5,1.14144497746765,0,0.4586,0.417244472936341
6,1.19047619047619,0,0.2919,0.262932085463357
7,0.644158689885826,26.75,0.667,0.633683263828689
8,0,0,0,0.034197136037988
9,1.19047619047619,0,0.2919,0.262932085160052
10,0,0,0.0417,0.0265819690696368
11,1.09368126374725,1.41666666666667,0.5001,0.527582431235489
12,0.464252184341272,104.166666666667,1.1674,0.991551381912546
13,1.5,0,0.2085,0.185125684857169
14,0,0,0,0.034197136037988
15,0,0,0,0.034197136037988
16,1.15555555555556,0,0.417,0.392305998589198
17,0,0,0,0.034197136037988
18,0.890909090909091,9.91666666666667,0.4587,0.442029727987221
19,1.07146664636004,0,0.3752,0.43675407915875
20,0,0,0,0.034197136037988
21,0,0,0,0.034197136037988
22,0,0,0,0.034197136037988
23,0.481067797995949,38.6666666666667,1.0007,0.834042495907229
24,1.04761904761905,5.58333333333333,0.2919,0.28105657874854
25,0.941674995002998,1,0.5003,0.41874504562696
26,0,0,0.0417,0.0461950835916506
27,0,0,0,0.034197136037988
28,0.774725274725273,30.75,0.5838,0.53860553901543
29,1.19047619047619,0,0.2919,0.262932085528999
30,0,0,0,0.034197136037988
31,0,0,0.0417,0.00997316286014283
32,0.454549493154558,54.8333333333333,1.1255,1
33,1.15555555555556,0,0.417,0.392305999015276
34,0.503357680148261,76.5,0.9173,0.727417880859118
35,0.458217621812673,65.25,0.7922,0.620489999740158
36,0.621008739361398,15.9166666666667,0.7503,0.700735281421946
37,1.15555555555556,0,0.417,0.392305998771895
38,0,0,0,0.034197136037988
39,0.738656814091727,7.25,0.6668,0.665646055864679
40,0.7,21,0.2085,0.157007074984634
