"ID","TRANSITIVITY","BETWEENNESS","NODE_STRENGTH","EIGENVECTOR"
1,0,0,0,0.0214740302528811
2,1,0,0.1668,0.107035433171334
3,0,0,0,0.0214740302528811
4,1,0,0.3336,0.160466215964934
5,1,0,0.3336,0.160465988096664
6,1.1,0,0.278,0.308339642085628
7,0.542857142857144,66,0.834,0.689777603791014
8,0,0,0,0.0214740302528811
9,1,0,0.3336,0.160466072996006
10,1.05555555555556,0,0.5004,0.587753663876009
11,0.844444444444446,16,0.556,0.590490052143487
12,0,0,0.0556,0.052434718659826
13,0,0,0,0.0214740302528811
14,0,0,0,0.0214740302528811
15,0,0,0,0.0214740302528811
16,0,0,0,0.0214740302528811
17,0.527777777777778,78,0.5004,0.246222200470908
18,0.7,0,0.278,0.301097489017866
19,0.800000000000001,11,0.6116,0.694004533465058
20,0,0,0,0.0214740302528811
21,0.470335873887522,70,1.0562,0.978421138324921
22,0.533537414965987,52,0.945,0.861144952633666
23,0,0,0,0.0214740302528811
24,0,0,0,0.0214740302528811
25,1.05555555555556,0,0.5004,0.587753683581954
26,0,0,0,0.0214740302528811
27,0,0,0,0.0214740302528811
28,1,0,0.1668,0.107035384399325
29,0,0,0,0.0214740302528811
30,0.555555555555556,14,0.5004,0.274834841922174
31,0,0,0,0.0214740302528811
32,1.1,0,0.278,0.308339672045842
33,0,0,0,0.0214740302528811
34,0,0,0,0.0214740302528811
35,1.1,0,0.278,0.308339634805184
36,1.33333333333333,0,0.1668,0.138002481533365
37,0.512942234659205,69,1.0006,1
38,1.05555555555556,0,0.5004,0.587753645601996
39,1.05555555555556,0,0.5004,0.587753543039093
40,0.678571428571429,13,0.4448,0.299495913934816
