"ID","TRANSITIVITY","BETWEENNESS","NODE_STRENGTH","EIGENVECTOR"
1,1.08333333333333,0,0.348,0.277031119037034
2,0.584313725490195,41,0.7395,0.654247029466927
3,0.714285714285715,32,0.3045,0.231522809917299
4,0.626623376623376,21,0.609,0.519575925185251
5,0.483823529411764,128,0.87,0.700771196758615
6,1.08333333333333,0,0.348,0.277031118102243
7,0.420833333333333,45,0.522,0.316167774721831
8,1.04166666666667,4,0.261,0.209811735213624
9,0.545454545454546,90,0.4785,0.382762707730732
10,0,0,0,0.0348561812824433
11,0.392740406561222,97,1.3049,1
12,0.509661835748792,88,1.0005,0.794519954549714
13,0.414705882352941,107,0.87,0.561789761562836
14,0,0,0,0.0348561812824433
15,0,0,0,0.0348561812824433
16,0.7,2,0.2175,0.18346295503217
17,1,0,0.1305,0.104848966375627
18,0.714285714285715,66,0.3045,0.222950562849808
19,0.568749999999999,111,0.87,0.62261264627061
20,1.19047619047619,0,0.3045,0.300538700191594
21,0.80952380952381,7,0.3045,0.271971408747766
22,0.660570592538405,8,0.9569,0.808588838173768
23,1,0,0.1305,0.104848967277775
24,0,0,0,0.0348561812824433
25,1.06666666666667,0,0.261,0.189987742816604
26,1,0,0.174,0.119327711524008
27,2,0,0.087,0.0902801289623077
28,1,0,0.1305,0.086127032772249
29,1.16666666666667,0,0.174,0.140118214982093
30,0,0,0,0.0348561812824433
31,0.598901098901098,36,0.609,0.478935668812086
32,0.727272727272727,35,0.4785,0.396393781161173
33,0.464130434782608,97,1.0005,0.7806664262159
34,0,0,0,0.0348561812824433
35,0.692307692307691,44,0.6525,0.575861124493374
36,0.628205128205128,75,0.5655,0.425421625012237
37,0.694871794871794,55,0.6525,0.561202593155128
38,0,0,0,0.0348561812824433
39,0,0,0,0.0348561812824433
40,1.06666666666667,0,0.261,0.189987744139768
