"ID","TRANSITIVITY","BETWEENNESS","NODE_STRENGTH","EIGENVECTOR"
1,0,0,0,0.0720027542591367
2,0,0,0,0.0720027542591367
3,1.14285714285714,0,0.28,0.308061384337626
4,0.666666666666667,6,0.36,0.450043597875839
5,0.53968253968254,1,0.36,0.368718454548756
6,0.508333333333334,66,0.64,0.706236517698029
7,0.477678571428572,62,0.64,0.602352163182767
8,0.5,94,0.56,0.623279754311539
9,0,0,0,0.0720027542591367
10,1,0,0.12,0.0900109664679771
11,0.5,55,0.6,0.635887611200343
12,0.551948051948052,0,0.56,0.575131708975925
13,1.1,0,0.2,0.217460065115667
14,1,0,0.16,0.184669344897726
15,0.401041666666666,114,0.96,1
16,0.694444444444445,9,0.36,0.393932432125269
17,0.527777777777778,17,0.36,0.31344889358241
18,0.464646464646465,56,0.44,0.362211441642794
19,0.750000000000001,10,0.32,0.262824661059405
20,1.16666666666667,0,0.16,0.143957012713477
21,0.392105263157895,123,0.8,0.79475670160195
22,0.535353535353536,57,0.44,0.494334372836214
23,0.466666666666667,30,0.4,0.388231318732981
24,0,0,0,0.0720027542591367
25,0.464285714285714,7,0.32,0.290489783929974
26,0.8125,0,0.32,0.389730062019554
27,0.562500000000001,42,0.56,0.592219121599665
28,0.593406593406594,23,0.56,0.619795569928633
29,0.615384615384616,22,0.52,0.578284311925431
30,0.439144736842105,66,0.76,0.783755830290194
31,0.857142857142858,1,0.32,0.327623273182663
32,0.672727272727273,23,0.44,0.510313516768861
33,1.16666666666667,0,0.16,0.143957003029763
34,0.512820512820513,29,0.52,0.509652768291318
35,0.414285714285715,77,0.6,0.614031420566128
36,0.525641025641026,18,0.52,0.570684473587874
37,1.33333333333333,0,0.12,0.141808946942453
38,0,0,0,0.0720027542591367
39,0.475,51,0.64,0.632850778670292
40,0.340579710144927,119,0.92,0.904065633159482
