"ID","TRANSITIVITY","BETWEENNESS","EIGENVECTOR","NODE_STRENGTH","NODE_DEGREE"
1,0.207372291021672,212,0.178286314416685,1.292,9
2,0,0,0.0409229958639314,0.5333,2
3,0.338720603890448,51,0.253853739428058,1.0333,3
4,0,46,0.168820445019512,0.8333,2
5,0.166666666666667,55,0.08496868925948,0.6858,4
6,0.200937101363949,85,0.077905966785075,1.0191,5
7,0,0,0.0528435180113216,0.5,2
8,0.114294041006652,94,0.460190041496093,1.4583,5
9,0.065669770773639,74,0.150071532766659,1.1168,6
10,0,0,0.0311462274479733,0.25,1
11,0.192941914869337,44,0.0818116553202793,0.8763,5
12,0,5,0.0594512018287479,0.5,2
13,0,46,0.0999501857116074,0.6667,2
14,0.182914063819011,107,0.0813313053800403,1.1846,6
15,0.0440932605768549,91,0.173284049175768,1.4111,6
16,0.0627217852569965,155,0.137041279284901,1.562,8
17,0.232582367495768,72,0.0656659221858504,0.7679,4
18,0.279491877971474,51,0.113169037258645,1.0096,5
19,0,0,0.0282601778386863,0.3333,1
20,0.155059656143471,193,0.215878846600036,1.3494,9
21,0.666666666666667,11,0.0486343793697131,0.6,3
22,0.069560807384116,189,0.077970887809948,0.9859,6
23,0.317650554675119,64,0.494139056611633,1.0096,4
24,0,25,1,1.5,2
25,0.159427850963002,16,0.0703459398622575,0.7667,4
26,0,25,0.957502783199155,1.3333,2
27,0,52,0.102134496677731,1.35,5
28,0,7,0.0597422869663031,0.5929,3
29,0.207372291021672,212,0.178286314416685,1.292,9
30,0,0,0.0409229958639314,0.5333,2
31,0.338720603890448,51,0.253853739428058,1.0333,3
32,0,46,0.168820445019512,0.8333,2
33,0.166666666666667,55,0.08496868925948,0.6858,4
34,0.200937101363949,85,0.077905966785075,1.0191,5
35,0,0,0.0528435180113216,0.5,2
36,0.114294041006652,94,0.460190041496093,1.4583,5
37,0.065669770773639,74,0.150071532766659,1.1168,6
38,0,0,0.0311462274479733,0.25,1
39,0.192941914869337,44,0.0818116553202793,0.8763,5
40,0,5,0.0594512018287479,0.5,2
