"ID","TRANSITIVITY","BETWEENNESS","NODE_STRENGTH","EIGENVECTOR"
1,1.14285714285714,0,0.4,0.134984346588516
2,0,0,0,0.0194214840384036
3,0.961538461538461,6,0.65,0.24994346646914
4,0.708333333333333,50,1.2,0.513498818916031
5,0,0,0,0.0194214840384036
6,0.775,19,1,0.454930233542838
7,0.664285714285714,57,1.4,0.715888063880547
8,0,0,0,0.0194214840384036
9,1.4,0,0.3,0.164033429685399
10,1.4,0,0.3,0.164033428327076
11,0,0,0,0.0194214840384036
12,0.949494949494948,6,0.55,0.204776587033427
13,0.991071428571427,29,0.7,0.410067396335255
14,0,0,0,0.0194214840384036
15,1.14285714285714,0,0.4,0.134984349230523
16,0,0,0,0.0194214840384036
17,0,0,0,0.0194214840384036
18,0.766304347826086,9,1.15,0.672394438824909
19,1.33333333333333,0,0.15,0.0782956569137751
20,0,0,0.05,0.00471245782954061
21,1.23809523809524,5,0.35,0.19860162813856
22,0.793233082706767,38,0.95,0.494584386230578
23,0.619565217391304,54,1.6,0.713323539628559
24,0,0,0,0.0194214840384036
25,0.94360902255639,8,0.95,0.520011906142608
26,0,0,0,0.0194214840384036
27,1.16233766233766,8,0.7,0.371460720760313
28,0,0,0,0.0194214840384036
29,0,0,0,0.0194214840384036
30,0,0,0,0.0194214840384036
31,0.9,0,0.35,0.222691113019313
32,0,0,0,0.0194214840384036
33,0.958974358974357,6,1.3,0.677540884035752
34,0.6991341991342,36,1.65,0.856360466097835
35,0.954545454545453,8,0.65,0.371158196091262
36,1.14285714285714,2,0.4,0.134984346339892
37,0.436190476190477,157,1.75,0.755932434899901
38,1.33333333333333,0,0.15,0.0782956539018247
39,0.548095238095239,38,2.1,1
40,0.8,0,0.25,0.110109942057006
