"ID","TRANSITIVITY","BETWEENNESS","EIGENVECTOR","NODE_STRENGTH","NODE_DEGREE"
1,0.411304027475727,24,0.0274464067224778,1.2021,8
2,0.288174732519609,111,0.0351285169149908,1.5623,14
3,0,0,0.00517858169757819,0.45,2
4,0,0,0.00500942314110614,0.45,2
5,0.251695551887591,92,0.165938890454795,1.7184,12
6,0.592132505175983,6,0.0411982976093712,1.3041,8
7,0.183441743695082,1,0.00957619532468603,0.8763,5
8,0.386080701007362,24,0.0165462497420589,1.2749,8
9,0.540725421571747,20,0.0138087171302463,0.9429,7
10,0.448319327731092,9,0.0083029768043821,0.7735,5
11,0.349888337775146,47,0.090995599500876,1.4736,12
12,0,18,1,2.2858,4
13,0.393795346509882,45,0.0215466131042526,1.1991,11
14,0,0,0.991459273767335,2.1429,3
15,0.332467665777048,62,0.0353106119338136,1.4613,11
16,0.3962880490023,31,0.0199190547624414,1.6616,10
17,0.394106256807455,0,0.0172965649076117,0.8263,5
18,0.283254892246718,4,0.0233912666645662,1.2111,7
19,0.69375,13,0.024135279287468,0.904,7
20,0,2,0.0115334711139255,0.4778,3
21,0.411304027475727,24,0.0274464067224778,1.2021,8
22,0.288174732519609,111,0.0351285169149908,1.5623,14
23,0,0,0.00517858169757819,0.45,2
24,0,0,0.00500942314110614,0.45,2
25,0.251695551887591,92,0.165938890454795,1.7184,12
26,0.592132505175983,6,0.0411982976093712,1.3041,8
27,0.183441743695082,1,0.00957619532468603,0.8763,5
28,0.386080701007362,24,0.0165462497420589,1.2749,8
29,0.540725421571747,20,0.0138087171302463,0.9429,7
30,0.448319327731092,9,0.0083029768043821,0.7735,5
31,0.349888337775146,47,0.090995599500876,1.4736,12
32,0,18,1,2.2858,4
33,0.393795346509882,45,0.0215466131042526,1.1991,11
34,0,0,0.991459273767335,2.1429,3
35,0.332467665777048,62,0.0353106119338136,1.4613,11
36,0.3962880490023,31,0.0199190547624414,1.6616,10
37,0.394106256807455,0,0.0172965649076117,0.8263,5
38,0.283254892246718,4,0.0233912666645662,1.2111,7
39,0.69375,13,0.024135279287468,0.904,7
40,0,2,0.0115334711139255,0.4778,3
