"ID","TRANSITIVITY","BETWEENNESS","NODE_STRENGTH","EIGENVECTOR"
1,0.684563502648325,48.6666666666667,1.4996,0.587919171207992
2,0,0,0,0.0226662280460927
3,1.16666666666667,1.25,0.5831,0.254219794645582
4,0.803030303030304,4.41666666666667,0.9996,0.46080258670257
5,0,0,0,0.0226662280460927
6,1,0,0.1666,0.0403589646380637
7,0,0,0,0.0226662280460927
8,0,0,0,0.0226662280460927
9,0,0,0,0.0226662280460927
10,0,0,0,0.0226662280460927
11,0.666716682385893,51.0833333333333,1.1663,0.477376105971082
12,0.572727272727273,41.7833333333333,0.9163,0.312004225145242
13,0,0,0,0.0226662280460927
14,0.800000000000001,14,0.9163,0.393147100628327
15,0.394216130406165,119.766666666667,2.5827,0.981024614714062
16,0.93331555081355,3.66666666666667,0.7498,0.408163887660632
17,0.556226965531749,105.05,2.0828,0.900088441656075
18,0.408012866676269,83.9833333333333,2.0829,0.833331869547407
19,0,0,0,0.0226662280460927
20,0.925032147449635,9.33333333333333,1.1665,0.516743513538458
21,0,0,0,0.0226662280460927
22,0.685166661109445,35.0666666666667,0.9997,0.477552544036244
23,1.16666666666667,13,0.5831,0.25421979498158
24,0.733333333333333,31.7,0.4998,0.134338950382227
25,1.25,1.2,0.6664,0.311695248059015
26,0.880611346723212,7.48333333333333,1.2497,0.58720552796005
27,1.16666666666667,0,0.5831,0.254219794822765
28,0.851324731606422,29.5166666666667,1.2496,0.571139771022238
29,1.5,0,0.3332,0.101302715545743
30,0.69380888795535,50.6666666666667,1.6663,0.734569998028951
31,0.452013557507916,102.25,1.5828,0.565794729877615
32,0.607370063617813,42.7166666666667,1.6662,0.734529115531138
33,0,0,0,0.0226662280460927
34,1.2,7.78333333333333,0.4165,0.1990501992842
35,1.4,0,0.4165,0.195407022061125
36,1.38095238095238,0,0.5831,0.307411617603512
37,1.25,0.45,0.6664,0.311695248788188
38,1,0,0.3332,0.107173686254595
39,0.423223987802562,57.1666666666667,2.5829,1
40,0,0,0,0.0226662280460927
