"ID","TRANSITIVITY","BETWEENNESS","EIGENVECTOR","NODE_STRENGTH","NODE_DEGREE"
1,0.177143117427348,21,0.532058768615675,0.7318,4
2,0,0,0.336086525608987,0.5,1
3,0.361081945902705,8,0.586266938812885,0.6667,4
4,0.335367251565118,57,0.835860402495842,1.1341,6
5,0.372319513938527,0,0.4936324251251,0.5596,3
6,0.3108067201453,5,0.642029427720747,0.6607,3
7,0.248336702038066,32,1,1.1874,7
8,0.0922615972724455,13,0.598425804409489,0.9679,4
9,0,0,0.148202016510414,0.1429,1
10,0.909681227863046,0,0.579224853774123,0.5929,3
11,0.220159605130422,64,0.923317569391591,1.3878,9
12,0.387329656067489,48,0.795519582608318,0.9246,5
13,0.757148734828225,4,0.503988406501216,0.4861,3
14,0.147536146355857,3,0.869477462213995,1.0167,5
15,0.177143117427348,21,0.532058768615675,0.7318,4
16,0,0,0.336086525608987,0.5,1
17,0.361081945902705,8,0.586266938812885,0.6667,4
18,0.335367251565118,57,0.835860402495842,1.1341,6
19,0.372319513938527,0,0.4936324251251,0.5596,3
20,0.3108067201453,5,0.642029427720747,0.6607,3
21,0.248336702038066,32,1,1.1874,7
22,0.0922615972724455,13,0.598425804409489,0.9679,4
23,0,0,0.148202016510414,0.1429,1
24,0.909681227863046,0,0.579224853774123,0.5929,3
25,0.220159605130422,64,0.923317569391591,1.3878,9
26,0.387329656067489,48,0.795519582608318,0.9246,5
27,0.757148734828225,4,0.503988406501216,0.4861,3
28,0.147536146355857,3,0.869477462213995,1.0167,5
29,0.177143117427348,21,0.532058768615675,0.7318,4
30,0,0,0.336086525608987,0.5,1
31,0.361081945902705,8,0.586266938812885,0.6667,4
32,0.335367251565118,57,0.835860402495842,1.1341,6
33,0.372319513938527,0,0.4936324251251,0.5596,3
34,0.3108067201453,5,0.642029427720747,0.6607,3
35,0.248336702038066,32,1,1.1874,7
36,0.0922615972724455,13,0.598425804409489,0.9679,4
37,0,0,0.148202016510414,0.1429,1
38,0.909681227863046,0,0.579224853774123,0.5929,3
39,0.220159605130422,64,0.923317569391591,1.3878,9
40,0.387329656067489,48,0.795519582608318,0.9246,5
